ym,cape,gs10
201503,26.72860545292847,2.04
201504,26.791371680192324,1.94
201505,26.806111379650815,2.2
201506,26.495895292784834,2.36
201507,26.38113633639968,2.32
201508,25.69365841705769,2.17
201509,24.496752170486428,2.17
201510,25.49144104606674,2.07
201511,26.225851890971928,2.26
201512,25.965424037124166,2.24
201601,24.206167203878472,2.09
201602,24.00260677728975,1.78
201603,25.372298620187905,1.89
201604,25.92233754367387,1.81
201605,25.694709923449963,1.81
201606,25.8403729276705,1.64
201607,26.694003256096295,1.5
201608,26.948872433723857,1.56
201609,26.727873346478525,1.63
201610,26.525143085070585,1.76
201611,26.85095353105626,2.14
201612,27.865098223923525,2.49
201701,28.063573742124454,2.43
201702,28.65510652518413,2.42
201703,29.08692174246465,2.48
201704,28.904245956275155,2.3
201705,29.31334498027143,2.3
201706,29.748503240632758,2.19
201707,30.002220744018565,2.32
201708,29.914959397497487,2.21
201709,30.1681144106789,2.2
201710,30.920393290333834,2.36
201711,31.298913333880275,2.35
201712,32.086132007706,2.4
201801,33.30734382803066,2.58
201802,32.03538233925029,2.86
201803,31.808409057643114,2.84
201804,30.970179293325224,2.87
201805,31.2436150748646,2.976
201806,31.6305564964546,2.91
201807,31.88636696215898,2.89
201808,32.39027688030112,2.89
201809,32.6228911205002,3.0
201810,31.037961078006507,3.15
201811,30.195583406705246,3.12
201812,28.29185701207287,2.83
201901,28.380164463547587,2.71
201902,29.541548965131216,2.68
201903,29.576196014784834,2.57
201904,30.133517171387528,2.53
201905,29.242030936939862,2.4
201906,29.28379627530628,2.06
201907,29.986685335042534,1.63
201908,28.705397371833083,1.63
201909,29.22952023303529,1.7
201910,28.84112288195342,1.71
201911,29.836867659083442,1.81
201912,30.33182232224331,1.86
202001,30.98522030023071,1.76
202002,30.729689264735768,1.5
202003,24.817168629099438,0.87
202004,25.927358825280177,0.66
202005,27.32848099769847,0.67
202006,28.83831595512285,0.73
202007,29.599194927667014,0.62
202008,31.15820896535523,0.65
202009,30.839426043811265,0.68
202010,31.283694032592855,0.79
202011,32.47320409661257,0.87
202012,33.765591418117104,0.93
202101,34.512432294106915,1.08
202102,35.10390717196984,1.26
202103,35.04254511219209,1.61
202104,36.71981410913301,1.64
202105,36.55213398979907,1.62
202106,36.696258013088375,1.52
202107,37.443383184615385,1.32
202108,37.97350061407048,1.28
202109,37.6203466866512,1.37
202110,37.25302500032531,1.58
202111,38.5826274977192,1.56
202112,38.30484987346744,1.47
202201,36.936758070297444,1.76
202202,35.28714922569486,1.93
202203,34.270798693291724,2.13
202204,33.88916475591384,2.75
202205,30.67315507954513,2.9
202206,29.04772139510384,3.14
202207,29.004618317208934,2.9
202208,30.698763365175296,2.9
202209,28.229884655821973,3.52
202210,27.0807669254007,3.98
202211,28.378949016273317,3.89
202212,28.316901284527294,3.62
202301,28.334813423755698,3.53
202302,28.91976294386663,3.75
202303,27.93813125399789,3.66
202304,28.764841267615374,3.46
202305,28.762051343131226,3.57
202306,29.940031645987492,3.75
202307,30.891659813659924,3.9
202308,30.304748245365204,4.17
202309,29.799681861350237,4.38
202310,28.76905495498398,4.8
202311,30.01322481738148,4.5
202312,31.452310923844568,4.02
202401,32.04512301259602,4.06
202402,33.03719268559904,4.21
202403,33.754920176406,4.21
202404,33.141593030769805,4.54
202405,33.77363454011196,4.48
202406,34.81054878004298,4.31
202407,35.44355307890724,4.25
202408,34.91963134861477,3.87
202409,35.66018363515212,3.72
202410,36.587210527930154,4.1
202411,37.350195655078785,4.36
202412,37.71119169643463,4.39
202501,37.1292198521989,4.63
202502,37.187175593696885,4.45
202503,34.78475033985074,4.28
202504,32.621270341113515,4.28
202505,35.07669704372761,4.42
202506,36.1110921336969,4.38
202507,37.47424619164657,4.39
202508,37.846145044881766,4.26
202509,38.580387325388436,4.12
202510,39.20569217112649,4.06
202511,39.14956659041541,4.09
202512,39.581640993242566,4.14
202601,39.64081842859692,4.21
202602,39.01399720511148,4.13
202603,37.03161144602039,4.25
202604,38.138278103575864,4.32
202605,40.101359313729596,4.48
202606,40.150169734732664,4.47
202607,40.00863615205683,4.6
202608,41.11984417915712,4.68
202609,40.575838200376445,4.75
